user_id,faculty,role,material_title,material_type,action,action_date,duration_min,rating
U2825,ФКБ,викладач,Cybersecurity 101,відеолекція,початок,2025-07-14,10.9,2
U2826,ФКБ,студент,Python Basics,відеолекція,початок,2025-02-18,13.5,3
U2827,ФИТ,викладач,ML Intro,електронна книга,початок,2025-03-24,14.0,3
U2828,ФКБ,викладач,ML Intro,підручник,початок,2025-07-31,6.7,5
U2829,ФЕН,викладач,Data Science Guide,відеолекція,перерва,2025-04-22,14.0,5
U2830,ФЕП,студент,Algorithms and Structures,практикум,завершення,2025-06-25,3.5,2
U2831,ФИС,студент,ML Intro,відеолекція,завершення,2025-03-30,5.0,4
U2832,ФЕН,студент,Digital Logic,підручник,початок,2025-02-22,8.3,5
U2833,ФИС,студент,Data Science Guide,стаття,перерва,2025-01-01,11.9,5
U2834,ФЕП,викладач,Algorithms and Structures,відеолекція,пошук,2025-07-20,15.0,2
U2835,ФЕП,студент,Data Science Guide,електронна книга,початок,2025-04-11,3.6,1
U2836,ФИТ,студент,Cybersecurity 101,стаття,початок,2025-03-24,4.0,2
U2837,ФИС,викладач,Database Design,стаття,початок,2025-08-06,8.9,4
U2838,ФЕН,студент,Big Data Systems,підручник,пошук,2025-05-10,7.1,4
U2839,ФИТ,викладач,Python Basics,стаття,завершення,2025-01-24,14.3,1
U2840,ФИС,викладач,Algorithms and Structures,електронна книга,завершення,2025-01-06,4.9,3
U2841,ФЕН,студент,Big Data Systems,відеолекція,читання,2025-04-05,1.6,2
U2842,ФИТ,студент,Database Design,підручник,перерва,2025-08-31,13.4,3
U2843,ФИТ,студент,Digital Logic,стаття,пошук,2025-03-17,1.9,1
U2844,ФИТ,студент,Data Science Guide,стаття,початок,2025-02-26,11.5,1
U2845,ФИС,викладач,Algorithms and Structures,відеолекція,пошук,2025-04-08,11.1,4
U2846,ФЕН,викладач,Big Data Systems,практикум,пошук,2025-02-26,11.7,4
U2847,ФЕН,студент,Cybersecurity 101,відеолекція,читання,2025-09-23,6.5,5
U2848,ФИТ,викладач,Cybersecurity 101,стаття,завершення,2025-08-31,11.9,5
U2849,ФЕН,викладач,Algorithms and Structures,відеолекція,початок,2025-06-03,14.8,3
U2850,ФИС,студент,Cybersecurity 101,стаття,пошук,2025-10-21,1.9,1
U2851,ФИТ,студент,Cybersecurity 101,електронна книга,завершення,2025-04-29,8.4,3
U2852,ФЕН,викладач,Digital Logic,практикум,початок,2025-07-22,10.8,2
U2853,ФЕН,студент,Python Basics,відеолекція,початок,2025-09-08,10.2,3
U2854,ФИС,студент,ML Intro,відеолекція,перерва,2025-05-30,11.5,2
U2855,ФЕН,викладач,Data Science Guide,стаття,початок,2025-08-31,2.6,4
U2856,ФИТ,студент,Data Science Guide,електронна книга,початок,2025-10-08,9.9,5
U2857,ФЕН,викладач,Digital Logic,підручник,завершення,2025-08-30,14.5,3
U2858,ФЕП,студент,Algorithms and Structures,електронна книга,перерва,2025-07-15,4.3,4
U2859,ФКБ,викладач,Database Design,стаття,початок,2025-05-12,1.1,3
U2860,ФЕП,викладач,Cybersecurity 101,відеолекція,початок,2025-09-06,13.3,2
U2861,ФЕП,викладач,Data Science Guide,відеолекція,читання,2025-07-24,9.1,2
U2862,ФЕН,студент,Algorithms and Structures,електронна книга,початок,2025-04-14,7.6,2
U2863,ФЕП,викладач,Algorithms and Structures,відеолекція,пошук,2025-04-07,6.1,3
U2864,ФЕН,студент,Cybersecurity 101,електронна книга,перерва,2025-02-22,2.9,4
U2865,ФКБ,викладач,ML Intro,електронна книга,завершення,2025-09-26,9.7,3
U2866,ФИТ,викладач,Big Data Systems,стаття,пошук,2025-09-22,11.5,1
U2867,ФИТ,викладач,ML Intro,підручник,пошук,2025-07-21,5.8,3
U2868,ФЕН,студент,Cybersecurity 101,практикум,пошук,2025-04-28,7.8,1
U2869,ФИТ,викладач,Data Science Guide,стаття,пошук,2025-05-02,8.2,2
U2870,ФКБ,студент,Digital Logic,електронна книга,завершення,2025-02-21,5.8,5
U2871,ФЕН,студент,Algorithms and Structures,відеолекція,перерва,2025-04-23,10.9,3
U2872,ФЕН,викладач,Big Data Systems,стаття,читання,2025-02-02,2.7,5
U2873,ФИС,студент,Database Design,відеолекція,перерва,2025-04-21,9.7,1
U2874,ФКБ,студент,Big Data Systems,стаття,початок,2025-06-25,7.3,2
U2875,ФКБ,викладач,Digital Logic,відеолекція,пошук,2025-03-04,9.8,1
U2876,ФЕН,студент,ML Intro,підручник,пошук,2025-01-08,5.8,4
U2877,ФКБ,студент,Cybersecurity 101,практикум,читання,2025-03-21,12.9,1
U2878,ФКБ,викладач,Algorithms and Structures,практикум,перерва,2025-04-29,13.7,3
U2879,ФИТ,викладач,Cybersecurity 101,електронна книга,пошук,2025-11-17,3.8,3
U2880,ФИС,студент,Big Data Systems,стаття,початок,2025-08-30,4.4,1
U2881,ФИТ,викладач,Algorithms and Structures,електронна книга,пошук,2025-08-02,12.2,1
U2882,ФЕН,студент,Python Basics,підручник,початок,2025-03-31,13.0,3
U2883,ФИТ,викладач,Big Data Systems,відеолекція,перерва,2025-07-04,2.7,1
U2884,ФИС,студент,Database Design,відеолекція,завершення,2025-03-03,10.2,1
U2885,ФИС,викладач,Big Data Systems,електронна книга,перерва,2025-06-07,13.2,4
U2886,ФКБ,студент,Cybersecurity 101,практикум,читання,2025-10-18,13.9,2
U2887,ФИТ,студент,Cybersecurity 101,підручник,завершення,2025-03-19,7.3,4
U2888,ФИС,студент,Data Science Guide,стаття,пошук,2025-02-28,2.9,1
U2889,ФЕП,студент,Database Design,стаття,початок,2025-01-08,13.8,4
U2890,ФКБ,викладач,Data Science Guide,практикум,завершення,2025-06-11,11.5,4
U2891,ФЕН,студент,Digital Logic,відеолекція,перерва,2025-10-27,2.7,2
U2892,ФЕП,студент,Cybersecurity 101,практикум,читання,2025-01-11,8.1,3
U2893,ФИТ,студент,Data Science Guide,відеолекція,перерва,2025-03-30,5.6,5
U2894,ФЕП,викладач,Python Basics,підручник,пошук,2025-10-27,2.1,1
U2895,ФЕН,студент,Data Science Guide,підручник,пошук,2025-10-05,7.1,3
U2896,ФЕП,викладач,Algorithms and Structures,електронна книга,читання,2025-01-01,8.8,4
U2897,ФЕН,викладач,Database Design,підручник,пошук,2025-03-08,9.0,3
U2898,ФИТ,студент,Data Science Guide,електронна книга,перерва,2025-11-21,13.1,5
U2899,ФЕН,викладач,Database Design,відеолекція,перерва,2025-04-14,3.8,1
U2900,ФЕН,студент,Digital Logic,підручник,пошук,2025-09-04,12.0,4
U2901,ФЕП,викладач,ML Intro,стаття,перерва,2025-03-19,5.2,2
U2902,ФЕП,студент,Algorithms and Structures,практикум,завершення,2025-03-27,11.7,1
U2903,ФКБ,студент,Database Design,електронна книга,перерва,2025-10-01,11.8,3
U2904,ФИС,студент,Digital Logic,стаття,завершення,2025-10-11,8.6,4
U2905,ФИС,викладач,Algorithms and Structures,відеолекція,читання,2025-03-02,14.9,2
U2906,ФКБ,викладач,Cybersecurity 101,електронна книга,перерва,2025-10-02,4.3,3
U2907,ФИТ,студент,Big Data Systems,електронна книга,перерва,2025-07-17,4.9,3
U2908,ФЕП,студент,Cybersecurity 101,практикум,пошук,2025-10-21,12.1,2
U2909,ФКБ,викладач,Digital Logic,практикум,пошук,2025-01-24,9.6,4
U2910,ФЕН,викладач,Digital Logic,стаття,початок,2025-07-05,8.3,4
U2911,ФКБ,викладач,Cybersecurity 101,електронна книга,пошук,2025-01-18,3.4,4
U2912,ФИТ,викладач,Big Data Systems,практикум,початок,2025-08-06,9.1,5
U2913,ФИС,студент,Data Science Guide,відеолекція,перерва,2025-05-11,1.1,3
U2914,ФИТ,викладач,Data Science Guide,практикум,читання,2025-01-27,10.0,2
U2915,ФКБ,викладач,Python Basics,підручник,перерва,2025-11-17,6.3,5
U2916,ФИТ,викладач,Digital Logic,відеолекція,пошук,2025-06-20,4.5,5
U2917,ФЕП,студент,Cybersecurity 101,практикум,початок,2025-06-08,12.0,3
U2918,ФКБ,студент,ML Intro,практикум,пошук,2025-01-10,6.6,1
U2919,ФИТ,студент,Algorithms and Structures,відеолекція,початок,2025-11-21,4.9,1
U2920,ФЕН,викладач,Algorithms and Structures,відеолекція,читання,2025-03-09,10.1,1
U2921,ФИТ,студент,Cybersecurity 101,практикум,читання,2025-09-10,4.6,1
U2922,ФИС,студент,ML Intro,відеолекція,початок,2025-08-24,8.6,4
U2923,ФЕП,студент,Digital Logic,практикум,початок,2025-06-16,0.8,1
U2924,ФКБ,студент,Python Basics,відеолекція,пошук,2025-03-23,5.8,4
U2925,ФИС,викладач,Digital Logic,електронна книга,початок,2025-07-07,9.9,5
U2926,ФЕН,викладач,Database Design,підручник,пошук,2025-02-04,13.8,2
U2927,ФИС,студент,Algorithms and Structures,відеолекція,пошук,2025-06-06,7.9,5
U2928,ФИС,студент,Algorithms and Structures,підручник,завершення,2025-04-25,6.2,5
U2929,ФИС,студент,Data Science Guide,практикум,читання,2025-03-23,11.2,3
U2930,ФИТ,викладач,Digital Logic,практикум,завершення,2025-07-24,9.5,2
U2931,ФИТ,викладач,Database Design,практикум,перерва,2025-08-15,4.6,2
U2932,ФЕП,викладач,Python Basics,стаття,початок,2025-10-19,0.6,5
U2933,ФИТ,студент,Data Science Guide,практикум,завершення,2025-05-24,9.0,4
U2934,ФЕН,студент,Cybersecurity 101,відеолекція,читання,2025-05-07,2.0,1
U2935,ФЕН,студент,ML Intro,підручник,завершення,2025-11-13,4.7,2
U2936,ФЕН,студент,Data Science Guide,стаття,початок,2025-08-06,6.2,2
U2937,ФИС,студент,Algorithms and Structures,електронна книга,пошук,2025-05-20,6.7,3
U2938,ФКБ,викладач,Big Data Systems,підручник,початок,2025-02-07,14.1,5
U2939,ФЕП,студент,Data Science Guide,електронна книга,читання,2025-04-23,13.0,1
U2940,ФИТ,студент,Python Basics,стаття,читання,2025-06-21,0.8,3
